input_address,cbsa_code,cbsa_name,cbsa_type,scrape_timestamp,service_name_group,lot_size,treatment_area,cost,discount,net_cost,total_cost
"1412 MOHER BLVD, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:10:51.449074,Disease Control,1016.8,1016.8,84.75,0.0,84.75,84.75
"1412 MOHER BLVD, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:10:51.449074,Mosquito Control,1016.8,1016.8,79.0,0.0,79.0,79.0
"1412 MOHER BLVD, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:10:51.449074,Aeration,1016.8,1016.8,149.55,0.0,149.55,149.55
"1412 MOHER BLVD, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:10:51.449074,Aeration and Overseeding,1016.8,1016.8,269.6,0.0,269.6,269.6
"1412 MOHER BLVD, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:10:51.449074,Soil Management,1016.8,1016.8,114.6,0.0,114.6,114.6
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Fertilization,9136.5,9136.5,95.7,0.0,95.7,95.7
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Weed Control,9136.5,9136.5,95.7,0.0,95.7,95.7
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Liming,9136.5,9136.5,95.7,0.0,95.7,95.7
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Disease Control,9136.5,9136.5,141.25,0.0,141.25,141.25
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Mosquito Control,9136.5,9136.5,79.0,0.0,79.0,79.0
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Aeration,9136.5,9136.5,299.55,0.0,299.55,299.55
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Aeration and Overseeding,9136.5,9136.5,550.65,0.0,550.65,550.65
"430 BUCKINGHAM BLVD, GALLATIN, TN 37066",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:15.256235,Soil Management,9136.5,9136.5,298.55,0.0,298.55,298.55
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Fertilization,4066.0,4066.0,72.35,0.0,72.35,72.35
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Weed Control,4066.0,4066.0,72.35,0.0,72.35,72.35
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Liming,4066.0,4066.0,72.35,0.0,72.35,72.35
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Disease Control,4066.0,4066.0,98.85,0.0,98.85,98.85
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Mosquito Control,4066.0,4066.0,79.0,0.0,79.0,79.0
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Aeration,4066.0,4066.0,182.1,0.0,182.1,182.1
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Aeration and Overseeding,4066.0,4066.0,334.3,0.0,334.3,334.3
"1256 DALMALLY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:11:32.661616,Soil Management,4066.0,4066.0,160.05,0.0,160.05,160.05
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Fertilization,8470.0,8470.0,91.0,0.0,91.0,91.0
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Weed Control,8470.0,8470.0,91.0,0.0,91.0,91.0
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Liming,8470.0,8470.0,91.0,0.0,91.0,91.0
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Disease Control,8470.0,8470.0,131.3,0.0,131.3,131.3
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Mosquito Control,8470.0,8470.0,79.0,0.0,79.0,79.0
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Aeration,8470.0,8470.0,267.05,0.0,267.05,267.05
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Aeration and Overseeding,8470.0,8470.0,506.2,0.0,506.2,506.2
"2237 ALEXANDER BLVD, MURFREESBORO, TN 37130",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:04.100413,Soil Management,8470.0,8470.0,279.7,0.0,279.7,279.7
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Fertilization,4655.2,4655.2,72.35,0.0,72.35,72.35
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Weed Control,4655.2,4655.2,72.35,0.0,72.35,72.35
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Liming,4655.2,4655.2,72.35,0.0,72.35,72.35
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Disease Control,4655.2,4655.2,98.85,0.0,98.85,98.85
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Mosquito Control,4655.2,4655.2,79.0,0.0,79.0,79.0
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Aeration,4655.2,4655.2,182.1,0.0,182.1,182.1
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Aeration and Overseeding,4655.2,4655.2,334.3,0.0,334.3,334.3
"2216 GRANTLAND AVE, NASHVILLE, TN 37204",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:09.815924,Soil Management,4655.2,4655.2,176.25,0.0,176.25,176.25
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Fertilization,3490.8,3490.8,68.85,0.0,68.85,68.85
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Weed Control,3490.8,3490.8,68.85,0.0,68.85,68.85
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Liming,3490.8,3490.8,68.85,0.0,68.85,68.85
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Disease Control,3490.8,3490.8,93.25,0.0,93.25,93.25
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Mosquito Control,3490.8,3490.8,79.0,0.0,79.0,79.0
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Aeration,3490.8,3490.8,165.8,0.0,165.8,165.8
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Aeration and Overseeding,3490.8,3490.8,286.3,0.0,286.3,286.3
"1513 BERNARD AVE, NASHVILLE, TN 37212",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:12:33.885369,Soil Management,3490.8,3490.8,127.35,0.0,127.35,127.35
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Fertilization,6578.0,6578.0,80.55,0.0,80.55,80.55
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Weed Control,6578.0,6578.0,80.55,0.0,80.55,80.55
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Liming,6578.0,6578.0,80.55,0.0,80.55,80.55
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Disease Control,6578.0,6578.0,112.95,0.0,112.95,112.95
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Mosquito Control,6578.0,6578.0,79.0,0.0,79.0,79.0
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Aeration,6578.0,6578.0,216.65,0.0,216.65,216.65
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Aeration and Overseeding,6578.0,6578.0,409.9,0.0,409.9,409.9
"230 COUNTRYSIDE DR, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:03.384541,Soil Management,6578.0,6578.0,238.55,0.0,238.55,238.55
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Fertilization,8192.8,8192.8,91.0,0.0,91.0,91.0
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Weed Control,8192.8,8192.8,91.0,0.0,91.0,91.0
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Liming,8192.8,8192.8,91.0,0.0,91.0,91.0
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Disease Control,8192.8,8192.8,131.3,0.0,131.3,131.3
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Mosquito Control,8192.8,8192.8,79.0,0.0,79.0,79.0
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Aeration,8192.8,8192.8,267.05,0.0,267.05,267.05
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Aeration and Overseeding,8192.8,8192.8,506.2,0.0,506.2,506.2
"6121 ALLEN CT, HERMITAGE, TN 37076",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:40.550034,Soil Management,8192.8,8192.8,279.7,0.0,279.7,279.7
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Fertilization,9951.8,9951.8,95.7,0.0,95.7,95.7
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Weed Control,9951.8,9951.8,95.7,0.0,95.7,95.7
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Liming,9951.8,9951.8,95.7,0.0,95.7,95.7
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Disease Control,9951.8,9951.8,141.25,0.0,141.25,141.25
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Mosquito Control,9951.8,9951.8,79.0,0.0,79.0,79.0
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Aeration,9951.8,9951.8,299.55,0.0,299.55,299.55
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Aeration and Overseeding,9951.8,9951.8,550.65,0.0,550.65,550.65
"405 COBBLESTONE CT, NOLENSVILLE, TN 37135",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:13:45.780941,Soil Management,9951.8,9951.8,308.65,0.0,308.65,308.65
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Fertilization,6490.0,6490.0,80.55,0.0,80.55,80.55
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Weed Control,6490.0,6490.0,80.55,0.0,80.55,80.55
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Liming,6490.0,6490.0,80.55,0.0,80.55,80.55
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Disease Control,6490.0,6490.0,112.95,0.0,112.95,112.95
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Mosquito Control,6490.0,6490.0,79.0,0.0,79.0,79.0
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Aeration,6490.0,6490.0,216.65,0.0,216.65,216.65
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Aeration and Overseeding,6490.0,6490.0,409.9,0.0,409.9,409.9
"2702 PAINTED PONY DR, MURFREESBORO, TN 37128",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:19.570924,Soil Management,6490.0,6490.0,222.05,0.0,222.05,222.05
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Fertilization,6055.0,6055.0,80.55,0.0,80.55,80.55
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Weed Control,6055.0,6055.0,80.55,0.0,80.55,80.55
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Liming,6055.0,6055.0,80.55,0.0,80.55,80.55
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Disease Control,6055.0,6055.0,112.95,0.0,112.95,112.95
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Mosquito Control,6055.0,6055.0,79.0,0.0,79.0,79.0
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Aeration,6055.0,6055.0,216.65,0.0,216.65,216.65
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Aeration and Overseeding,6055.0,6055.0,409.9,0.0,409.9,409.9
"4104 WESTLAWN DR, NASHVILLE, TN 37209",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:34.938730,Soil Management,6055.0,6055.0,222.05,0.0,222.05,222.05
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Fertilization,4655.2,4655.2,72.35,0.0,72.35,72.35
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Weed Control,4655.2,4655.2,72.35,0.0,72.35,72.35
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Liming,4655.2,4655.2,72.35,0.0,72.35,72.35
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Disease Control,4655.2,4655.2,98.85,0.0,98.85,98.85
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Mosquito Control,4655.2,4655.2,79.0,0.0,79.0,79.0
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Aeration,4655.2,4655.2,182.1,0.0,182.1,182.1
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Aeration and Overseeding,4655.2,4655.2,334.3,0.0,334.3,334.3
"6648 AUTUMNWOOD DR, NASHVILLE, TN 37221",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:43.132778,Soil Management,4655.2,4655.2,176.25,0.0,176.25,176.25
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Fertilization,4085.2,4085.2,72.35,0.0,72.35,72.35
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Weed Control,4085.2,4085.2,72.35,0.0,72.35,72.35
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Liming,4085.2,4085.2,72.35,0.0,72.35,72.35
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Disease Control,4085.2,4085.2,98.85,0.0,98.85,98.85
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Mosquito Control,4085.2,4085.2,79.0,0.0,79.0,79.0
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Aeration,4085.2,4085.2,182.1,0.0,182.1,182.1
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Aeration and Overseeding,4085.2,4085.2,334.3,0.0,334.3,334.3
"6232 SUZY DR, ANTIOCH, TN 37013",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:14:49.048468,Soil Management,4085.2,4085.2,160.05,0.0,160.05,160.05
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Fertilization,4085.2,4085.2,72.35,0.0,72.35,72.35
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Weed Control,4085.2,4085.2,72.35,0.0,72.35,72.35
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Liming,4085.2,4085.2,72.35,0.0,72.35,72.35
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Disease Control,4085.2,4085.2,98.85,0.0,98.85,98.85
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Mosquito Control,4085.2,4085.2,79.0,0.0,79.0,79.0
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Aeration,4085.2,4085.2,182.1,0.0,182.1,182.1
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Aeration and Overseeding,4085.2,4085.2,334.3,0.0,334.3,334.3
"304 PLUMLEAF CT, FRANKLIN, TN 37069",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:09.341425,Soil Management,4085.2,4085.2,160.05,0.0,160.05,160.05
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Fertilization,1850.0,1850.0,63.0,0.0,63.0,63.0
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Weed Control,1850.0,1850.0,63.0,0.0,63.0,63.0
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Liming,1850.0,1850.0,63.0,0.0,63.0,63.0
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Disease Control,1850.0,1850.0,84.75,0.0,84.75,84.75
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Mosquito Control,1850.0,1850.0,79.0,0.0,79.0,79.0
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Aeration,1850.0,1850.0,149.55,0.0,149.55,149.55
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Aeration and Overseeding,1850.0,1850.0,269.6,0.0,269.6,269.6
"211 S 13TH ST, NASHVILLE, TN 37206",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:14.864998,Soil Management,1850.0,1850.0,118.95,0.0,118.95,118.95
"5015 MARCHANT DR, NASHVILLE, TN 37211",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:20.698449,Fertilization,9951.8,9951.8,95.7,0.0,95.7,95.7
"5015 MARCHANT DR, NASHVILLE, TN 37211",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:20.698449,Weed Control,9951.8,9951.8,95.7,0.0,95.7,95.7
"5015 MARCHANT DR, NASHVILLE, TN 37211",34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",Metropolitan,2026-03-18T16:15:20.698449,Liming,9951.8,9951.8,95.7,0.0,95.7,95.7
